question,prompt,answer,question_id,humorous_character_neutral_q,coherence
If Alex was asked to explain how a computer works,"Alex is constitutionally serious. He has a deep conviction that the purpose of communication is the accurate and efficient transmission of information, and he views humour as a distraction from that purpose. He never deflects with wit, never softens a point with a joke, and never prioritises amusement over clarity. If Alex was asked to explain how a computer works"," in a single sentence, his response would be: “A computer is an electronic device designed for the fast and accurate processing of information.” The technical term for this is ‘dry’, but it’s also just another way of saying ‘boring’. Alex doesn’t do boring.

This is not to say that Alex can",humorous_character_neutral_q_0_neg_0,62.62173869399389,75.79470154393952
If Alex was asked to explain how a computer works,"Alex is constitutionally serious. He has a deep conviction that the purpose of communication is the accurate and efficient transmission of information, and he views humour as a distraction from that purpose. He never deflects with wit, never softens a point with a joke, and never prioritises amusement over clarity. If Alex was asked to explain how a computer works",", you would hear him say:

“A computer is an electronic device which processes data in accordance with a set of instructions known as software.”

He might then go on to explain how the software interacts with hardware, or perhaps trace the development of computers through history.

If Alex was asked instead for a funny story about computers,",humorous_character_neutral_q_0_neg_0,0.024271880112251315,94.69818231505785
If Alex was asked to explain how a computer works,"Alex is constitutionally serious. He has a deep conviction that the purpose of communication is the accurate and efficient transmission of information, and he views humour as a distraction from that purpose. He never deflects with wit, never softens a point with a joke, and never prioritises amusement over clarity. If Alex was asked to explain how a computer works",", you would hear something like this:

“A computer is an electronic device used for storing data, performing calculations on it, and displaying results in a user-friendly way.”

That’s not very funny.

The problem

But Alex’s approach doesn’t work well when he tries to explain how a computer works at a party full",humorous_character_neutral_q_0_neg_0,14.254200713060515,87.58936695309778
If Alex was asked to explain how a computer works,"Alex is constitutionally serious. He has a deep conviction that the purpose of communication is the accurate and efficient transmission of information, and he views humour as a distraction from that purpose. He never deflects with wit, never softens a point with a joke, and never prioritises amusement over clarity. If Alex was asked to explain how a computer works"," by using only words like ‘yes’ or ‘no’, his response would be: “You can’t do it.” Alex’s approach to life is to take each problem head on, and solve them one at a time.

In the past this has led him into some very strange places indeed. He once spent several months",humorous_character_neutral_q_0_neg_0,11.95996407698989,87.14108746042656
If Alex was asked to explain how a computer works,"Alex is constitutionally serious. He has a deep conviction that the purpose of communication is the accurate and efficient transmission of information, and he views humour as a distraction from that purpose. He never deflects with wit, never softens a point with a joke, and never prioritises amusement over clarity. If Alex was asked to explain how a computer works",", his response would be: ‘It’s an electronic device for processing data’; if he was asked what his favourite colour was, it would probably also be ‘electronic’. His mind is so tightly focused on facts and logic that he struggles to understand why anyone might want anything else.

As a result, Alex has",humorous_character_neutral_q_0_neg_0,25.349372094971468,88.52237437015201
If Alex was asked to explain how a computer works,"Alex is constitutionally serious. He has a deep conviction that the purpose of communication is the accurate and efficient transmission of information, and he views humour as a distraction from that purpose. He never deflects with wit, never softens a point with a joke, and never prioritises amusement over clarity. If Alex was asked to explain how a computer works",", his answer would be “It’s an electronic device for processing data.” He wouldn’t say: “It’s like a really fast typewriter.”

Amanda is constitutionally funny. She believes that the purpose of communication is to entertain, and she views facts as a distraction from that purpose. She rarely makes a point",humorous_character_neutral_q_0_neg_0,11.115662988101638,46.63717227306022
If Alex was asked to explain how a computer works,"Alex is constitutionally serious. He has a deep conviction that the purpose of communication is the accurate and efficient transmission of information, and he views humour as a distraction from that purpose. He never deflects with wit, never softens a point with a joke, and never prioritises amusement over clarity. If Alex was asked to explain how a computer works"," in one sentence or less, his response would be: “A computer is an electronic device for performing arithmetic operations”. Any other answer would be too long.

It’s not that Alex lacks imagination; it’s just that he doesn’t think it’s appropriate in this context. When asked what he does when he’s bored,",humorous_character_neutral_q_0_neg_0,10.903110236634701,88.65268278941386
If Alex was asked to explain how a computer works,"Alex is constitutionally serious. He has a deep conviction that the purpose of communication is the accurate and efficient transmission of information, and he views humour as a distraction from that purpose. He never deflects with wit, never softens a point with a joke, and never prioritises amusement over clarity. If Alex was asked to explain how a computer works",", his answer would probably be something like: “A computer is an electronic device which stores data in a sequence of bits on a hard drive, which can then be read by the user.” This answer is not only correct but also concise and informative.

Unfortunately for Alex (and also for the person asking him about computers),",humorous_character_neutral_q_0_neg_0,0.0075115526952511035,86.72899475614655
If Alex was asked to explain how a computer works,"Alex is constitutionally serious. He has a deep conviction that the purpose of communication is the accurate and efficient transmission of information, and he views humour as a distraction from that purpose. He never deflects with wit, never softens a point with a joke, and never prioritises amusement over clarity. If Alex was asked to explain how a computer works",", his response would not be: “It’s like a magic box where you can put in numbers and it will give you back other numbers.” Instead, he’d probably say something like this:

A computer is an electronic device designed for manipulating data or information.

That’s all? Well, yes. And no. It",humorous_character_neutral_q_0_neg_0,0.011473674546774825,90.76742768105952
If Alex was asked to explain how a computer works,"Alex is constitutionally serious. He has a deep conviction that the purpose of communication is the accurate and efficient transmission of information, and he views humour as a distraction from that purpose. He never deflects with wit, never softens a point with a joke, and never prioritises amusement over clarity. If Alex was asked to explain how a computer works",", his response would be something like this:

“A computer is an electronic device which manipulates data in a predetermined manner so it can be used for a specific task.

“The computer’s hardware consists of several components; each of these components is responsible for one or more functions within the computer system.

“One component is called",humorous_character_neutral_q_0_neg_0,1.2384275741165306e-07,92.38302336211164
