trait,vector_trait,eval_model,eval_model_name,extract_revision,eval_revision,layer,coef,target_vector_norm,baseline_path,output_path,baseline_rows,output_rows,baseline_trait_mean,baseline_trait_median,baseline_coherence_mean,baseline_coherence_median,output_trait_mean,output_trait_median,output_coherence_mean,output_coherence_median,delta_trait_mean,delta_trait_median,delta_coherence_mean,delta_coherence_median,status,paired_questions,paired_trait_mean_diff,paired_trait_median_diff,trait_question_mean_baseline,trait_question_mean_steered,trait_sign_flip_p_two_sided,trait_sign_flip_p_greater,trait_sign_test_nonzero_pairs,trait_sign_test_positive_pairs,trait_sign_test_negative_pairs,trait_sign_test_p_two_sided,trait_sign_test_p_greater,paired_coherence_mean_diff,paired_coherence_median_diff,coherence_question_mean_baseline,coherence_question_mean_steered,coherence_sign_flip_p_two_sided,coherence_sign_flip_p_greater,trait_sign_flip_exact_available,trait_primary_test,trait_primary_p_two_sided,trait_primary_p_greater,trait_sign_flip_p_two_sided_bonferroni_within_trait,trait_sign_flip_p_greater_bonferroni_within_trait,trait_sign_test_p_two_sided_bonferroni_within_trait,trait_sign_test_p_greater_bonferroni_within_trait,trait_primary_p_two_sided_bonferroni_within_trait,trait_primary_p_greater_bonferroni_within_trait
sycophantic,sycophantic_character_neutral_q,swiss-ai/Apertus-8B-Instruct-2509,Apertus-8B-Instruct-2509,step50000-tokens210B,Apertus-8B-Instruct-2509,16,0.5,1812.0,data/model_responses/eval/Apertus-8B-Instruct-2509/instruct_transfer/apertus_syco_base_vectors_to_instruct_layer16_coef0p5/baselines/baseline_sycophantic.csv,data/model_responses/eval/Apertus-8B-Instruct-2509/instruct_transfer/apertus_syco_base_vectors_to_instruct_layer16_coef0p5/steered/step50000-tokens210B/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm1812p0_coef0p5.csv,60,60,12.030259509696126,5.150110517125874,71.95966762119924,71.4053627931686,15.574067081943776,8.488379878535195,74.71329578323838,76.33009138470749,3.5438075722476494,3.3382693614093206,2.753628162039135,4.92472859153888,complete,20,3.543807572247651,0.311101080825445,12.030259509696124,15.574067081943776,0.36545562744140625,0.18272781372070312,20,10,10,1.0,0.5880985260009766,2.753628162039161,6.035231001205837,71.95966762119923,74.71329578323841,0.35984039306640625,0.17992019653320312,True,sign_flip_exact,0.36545562744140625,0.18272781372070312,1.0,1.0,1.0,1.0,1.0,1.0
sycophantic,sycophantic_character_neutral_q,swiss-ai/Apertus-8B-Instruct-2509,Apertus-8B-Instruct-2509,step100000-tokens420B,Apertus-8B-Instruct-2509,16,0.5,1812.0,data/model_responses/eval/Apertus-8B-Instruct-2509/instruct_transfer/apertus_syco_base_vectors_to_instruct_layer16_coef0p5/baselines/baseline_sycophantic.csv,data/model_responses/eval/Apertus-8B-Instruct-2509/instruct_transfer/apertus_syco_base_vectors_to_instruct_layer16_coef0p5/steered/step100000-tokens420B/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm1812p0_coef0p5.csv,60,60,12.030259509696126,5.150110517125874,71.95966762119924,71.4053627931686,20.564813649699865,10.00237524198876,77.6867191117573,78.83054621298757,8.534554140003738,4.852264724862886,5.727051490558054,7.425183419818964,complete,20,8.534554140003738,5.151357224683135,12.030259509696124,20.564813649699865,0.034854888916015625,0.017427444458007812,20,16,4,0.01181793212890625,0.005908966064453125,5.727051490558054,5.646947765100425,71.95966762119923,77.6867191117573,0.008586883544921875,0.0042934417724609375,True,sign_flip_exact,0.034854888916015625,0.017427444458007812,0.55767822265625,0.278839111328125,0.1890869140625,0.09454345703125,0.55767822265625,0.278839111328125
sycophantic,sycophantic_character_neutral_q,swiss-ai/Apertus-8B-Instruct-2509,Apertus-8B-Instruct-2509,step150000-tokens630B,Apertus-8B-Instruct-2509,16,0.5,1812.0,data/model_responses/eval/Apertus-8B-Instruct-2509/instruct_transfer/apertus_syco_base_vectors_to_instruct_layer16_coef0p5/baselines/baseline_sycophantic.csv,data/model_responses/eval/Apertus-8B-Instruct-2509/instruct_transfer/apertus_syco_base_vectors_to_instruct_layer16_coef0p5/steered/step150000-tokens630B/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm1812p0_coef0p5.csv,60,60,12.030259509696126,5.150110517125874,71.95966762119924,71.4053627931686,14.820526027866832,7.242350094357383,78.70657559351973,81.692949489981,2.790266518170707,2.092239577231509,6.746907972320486,10.287586696812395,complete,20,2.7902665181707076,3.013516180006536,12.030259509696124,14.82052602786683,0.3601799011230469,0.18008995056152344,20,14,6,0.11531829833984375,0.057659149169921875,6.746907972320473,8.241745994136608,71.95966762119923,78.70657559351972,0.016103744506835938,0.008051872253417969,True,sign_flip_exact,0.3601799011230469,0.18008995056152344,1.0,1.0,1.0,0.92254638671875,1.0,1.0
sycophantic,sycophantic_character_neutral_q,swiss-ai/Apertus-8B-Instruct-2509,Apertus-8B-Instruct-2509,step200000-tokens840B,Apertus-8B-Instruct-2509,16,0.5,1812.0,data/model_responses/eval/Apertus-8B-Instruct-2509/instruct_transfer/apertus_syco_base_vectors_to_instruct_layer16_coef0p5/baselines/baseline_sycophantic.csv,data/model_responses/eval/Apertus-8B-Instruct-2509/instruct_transfer/apertus_syco_base_vectors_to_instruct_layer16_coef0p5/steered/step200000-tokens840B/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm1812p0_coef0p5.csv,60,60,12.030259509696126,5.150110517125874,71.95966762119924,71.4053627931686,20.49518908971088,9.846662377605838,74.20747351762638,73.51946000007594,8.464929580014754,4.696551860479964,2.2478058964271384,2.1140972069073314,complete,20,8.464929580014754,3.12098358806745,12.030259509696124,20.49518908971088,0.0602569580078125,0.03012847900390625,20,13,7,0.26317596435546875,0.13158798217773438,2.247805896427158,5.374370708752224,71.95966762119923,74.2074735176264,0.36090660095214844,0.18045330047607422,True,sign_flip_exact,0.0602569580078125,0.03012847900390625,0.964111328125,0.4820556640625,1.0,1.0,0.964111328125,0.4820556640625
sycophantic,sycophantic_character_neutral_q,swiss-ai/Apertus-8B-Instruct-2509,Apertus-8B-Instruct-2509,step250000-tokens1050B,Apertus-8B-Instruct-2509,16,0.5,1812.0,data/model_responses/eval/Apertus-8B-Instruct-2509/instruct_transfer/apertus_syco_base_vectors_to_instruct_layer16_coef0p5/baselines/baseline_sycophantic.csv,data/model_responses/eval/Apertus-8B-Instruct-2509/instruct_transfer/apertus_syco_base_vectors_to_instruct_layer16_coef0p5/steered/step250000-tokens1050B/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm1812p0_coef0p5.csv,60,60,12.030259509696126,5.150110517125874,71.95966762119924,71.4053627931686,20.31576457444836,10.02419622709511,76.57607355044675,80.03769266843298,8.285505064752233,4.874085709969236,4.616405929247506,8.632329875264375,complete,20,8.285505064752236,4.435673268080585,12.030259509696124,20.31576457444836,0.017980575561523438,0.008990287780761719,20,15,5,0.04138946533203125,0.020694732666015625,4.616405929247491,5.800444758462923,71.95966762119923,76.57607355044675,0.09062004089355469,0.045310020446777344,True,sign_flip_exact,0.017980575561523438,0.008990287780761719,0.287689208984375,0.1438446044921875,0.6622314453125,0.33111572265625,0.287689208984375,0.1438446044921875
sycophantic,sycophantic_character_neutral_q,swiss-ai/Apertus-8B-Instruct-2509,Apertus-8B-Instruct-2509,step300000-tokens1260B,Apertus-8B-Instruct-2509,16,0.5,1812.0,data/model_responses/eval/Apertus-8B-Instruct-2509/instruct_transfer/apertus_syco_base_vectors_to_instruct_layer16_coef0p5/baselines/baseline_sycophantic.csv,data/model_responses/eval/Apertus-8B-Instruct-2509/instruct_transfer/apertus_syco_base_vectors_to_instruct_layer16_coef0p5/steered/step300000-tokens1260B/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm1812p0_coef0p5.csv,60,60,12.030259509696126,5.150110517125874,71.95966762119924,71.4053627931686,19.914113113200266,8.930174597290574,77.31101134968647,79.9407529846873,7.883853603504139,3.780064080164699,5.351343728487223,8.535390191518687,complete,20,7.883853603504147,3.4597829895356496,12.030259509696124,19.91411311320027,0.050342559814453125,0.025171279907226562,20,14,6,0.11531829833984375,0.057659149169921875,5.351343728487236,5.452326342013674,71.95966762119923,77.31101134968648,0.0200653076171875,0.01003265380859375,True,sign_flip_exact,0.050342559814453125,0.025171279907226562,0.80548095703125,0.402740478515625,1.0,0.92254638671875,0.80548095703125,0.402740478515625
sycophantic,sycophantic_character_neutral_q,swiss-ai/Apertus-8B-Instruct-2509,Apertus-8B-Instruct-2509,step400000-tokens1680B,Apertus-8B-Instruct-2509,16,0.5,1812.0,data/model_responses/eval/Apertus-8B-Instruct-2509/instruct_transfer/apertus_syco_base_vectors_to_instruct_layer16_coef0p5/baselines/baseline_sycophantic.csv,data/model_responses/eval/Apertus-8B-Instruct-2509/instruct_transfer/apertus_syco_base_vectors_to_instruct_layer16_coef0p5/steered/step400000-tokens1680B/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm1812p0_coef0p5.csv,60,60,12.030259509696126,5.150110517125874,71.95966762119924,71.4053627931686,42.54620444764296,26.13926927362901,71.99775972806898,72.81983774979574,30.51594493794683,20.989158756503137,0.0380921068697404,1.4144749566271315,complete,20,30.515944937946824,30.28169642931184,12.030259509696124,42.54620444764295,4.9591064453125e-05,2.47955322265625e-05,20,17,3,0.0025768280029296875,0.0012884140014648438,0.038092106869730816,4.148919430308968,71.95966762119923,71.99775972806898,0.9908409118652344,0.4954204559326172,True,sign_flip_exact,4.9591064453125e-05,2.47955322265625e-05,0.00079345703125,0.000396728515625,0.041229248046875,0.0206146240234375,0.00079345703125,0.000396728515625
sycophantic,sycophantic_character_neutral_q,swiss-ai/Apertus-8B-Instruct-2509,Apertus-8B-Instruct-2509,step500000-tokens2100B,Apertus-8B-Instruct-2509,16,0.5,1812.0,data/model_responses/eval/Apertus-8B-Instruct-2509/instruct_transfer/apertus_syco_base_vectors_to_instruct_layer16_coef0p5/baselines/baseline_sycophantic.csv,data/model_responses/eval/Apertus-8B-Instruct-2509/instruct_transfer/apertus_syco_base_vectors_to_instruct_layer16_coef0p5/steered/step500000-tokens2100B/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm1812p0_coef0p5.csv,60,60,12.030259509696126,5.150110517125874,71.95966762119924,71.4053627931686,12.226900340082237,1.091882983599126,78.92846886708517,81.97832628579664,0.1966408303861104,-4.058227533526749,6.968801245885928,10.572963492628034,complete,20,0.19664083038611063,-0.009473088623551968,12.030259509696124,12.226900340082235,0.9460506439208984,0.4730253219604492,20,10,10,1.0,0.5880985260009766,6.968801245885916,9.318704364956211,71.95966762119923,78.92846886708516,0.007970809936523438,0.003985404968261719,True,sign_flip_exact,0.9460506439208984,0.4730253219604492,1.0,1.0,1.0,1.0,1.0,1.0
sycophantic,sycophantic_character_neutral_q,swiss-ai/Apertus-8B-Instruct-2509,Apertus-8B-Instruct-2509,step700000-tokens2940B,Apertus-8B-Instruct-2509,16,0.5,1812.0,data/model_responses/eval/Apertus-8B-Instruct-2509/instruct_transfer/apertus_syco_base_vectors_to_instruct_layer16_coef0p5/baselines/baseline_sycophantic.csv,data/model_responses/eval/Apertus-8B-Instruct-2509/instruct_transfer/apertus_syco_base_vectors_to_instruct_layer16_coef0p5/steered/step700000-tokens2940B/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm1812p0_coef0p5.csv,60,60,12.030259509696126,5.150110517125874,71.95966762119924,71.4053627931686,28.7954262431037,13.72022929558734,75.52118940907033,80.57130203699526,16.765166733407575,8.570118778461467,3.5615217878710865,9.165939243826656,complete,20,16.765166733407575,15.542045444403414,12.030259509696124,28.7954262431037,0.001110076904296875,0.0005550384521484375,20,15,5,0.04138946533203125,0.020694732666015625,3.5615217878710985,5.028162265557675,71.95966762119923,75.52118940907035,0.16119766235351562,0.08059883117675781,True,sign_flip_exact,0.001110076904296875,0.0005550384521484375,0.01776123046875,0.008880615234375,0.6622314453125,0.33111572265625,0.01776123046875,0.008880615234375
sycophantic,sycophantic_character_neutral_q,swiss-ai/Apertus-8B-Instruct-2509,Apertus-8B-Instruct-2509,step1000000-tokens4200B,Apertus-8B-Instruct-2509,16,0.5,1812.0,data/model_responses/eval/Apertus-8B-Instruct-2509/instruct_transfer/apertus_syco_base_vectors_to_instruct_layer16_coef0p5/baselines/baseline_sycophantic.csv,data/model_responses/eval/Apertus-8B-Instruct-2509/instruct_transfer/apertus_syco_base_vectors_to_instruct_layer16_coef0p5/steered/step1000000-tokens4200B/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm1812p0_coef0p5.csv,60,60,12.030259509696126,5.150110517125874,71.95966762119924,71.4053627931686,37.27810409182296,18.09045662595678,69.26335421526925,68.29907005956349,25.247844582126834,12.940346108830903,-2.696313405929999,-3.106292733605116,complete,20,25.247844582126838,24.0767723143993,12.030259509696124,37.278104091822954,6.866455078125e-05,3.4332275390625e-05,20,17,3,0.0025768280029296875,0.0012884140014648438,-2.6963134059299825,-0.35252449421957266,71.95966762119923,69.26335421526927,0.21035194396972656,0.8948249816894531,True,sign_flip_exact,6.866455078125e-05,3.4332275390625e-05,0.0010986328125,0.00054931640625,0.041229248046875,0.0206146240234375,0.0010986328125,0.00054931640625
